C_SKU_Nbr,C_d_Market_Nbr,C_Sales_Units,C_sales
1002185326,0006,54791.0,103788.7700000021
720075,0006,20394.0,226439.73999999987
476587,0006,3222.0,36472.27000000012
926009,0006,3341.0,34903.250000000764
155713,0006,13900.0,135658.51000001482
958719,0006,6437.0,89591.90000000382
430552,0006,11788.0,19094.87999999998
1000247217,0006,0.0,0.0
905178,0006,18689.0,172486.65999999997
1001101228,0006,6961.0,100908.77999999991
1001860786,0006,1939.0,27741.419999999915
1005583847,0006,26.0,230.6899999999999
497649,0006,193.0,5785.690000000007
279388,0006,14770.0,180686.35000001587
1002806938,0006,2911.0,101832.61000000357
1002302295,0006,1464.0,21823.92999999998
1005584227,0006,8.0,92.64000000000001
1002185336,0006,13109.0,65581.86000000128
451576,0006,62818.0,271598.639999992
1005583868,0006,27.0,268.46000000000004
403265,0006,17858.0,35099.86000000191
1000034643,0006,3124.0,43204.65000000001
1000040067,0006,9659.0,95526.13999999233
1001860744,0006,3347.0,29072.76999999987
103095,0006,8682.0,196118.9699999859
461443,0006,17963.0,80752.49000000498
169906,0006,4181.0,52059.980000000105
1003364812,0006,6847.0,24037.939999999588
445789,0006,17730.0,144026.8499999956
1005820586,0006,186.0,1253.5800000000002
1002559509,0006,218.0,5477.879999999986
925778,0006,20270.0,161542.0400000232
1005447639,0006,4382.0,85507.60999999817
1005427985,0006,9582.0,61224.34000000309
461902,0006,12266.0,108296.28000000148
1005583943,0006,14.0,83.12000000000003
1005583844,0006,67.0,464.1600000000004
1004718897,0006,89.0,3097.74
1000013893,0006,5624.0,65671.18000000001
619375,0006,20041.0,84985.14000000786
1000027606,0006,742.0,7270.129999999998
1001660536,0006,11407.0,59657.95999999884
958751,0006,4731.0,133781.02999999857
1000007421,0006,2951.0,9615.839999999966
1005584382,0006,43.0,300.1400000000002
1001283617,0006,883.0,6948.509999999889
1001283615,0006,1762.0,10838.969999999857
1005583839,0006,84.0,579.3200000000002
925877,0006,1319.0,14095.100000000215
702137,0006,6542.0,205706.67000000208
487404,0006,49288.0,126202.33000000035
1005584428,0006,1.0,7.98
1005583946,0006,3.0,22.950000000000003
696199,0006,16958.0,552026.730000031
1005584708,0006,27.0,476.48
461653,0006,1594.0,774.0100000000033
556262,0006,90008.0,86932.57000000207
748005,0006,3871.0,24969.16999999999
1002806941,0006,1100.0,33508.63999999975
748401,0006,548.0,5003.339999999999
1005583982,0006,16.0,175.68
834001,0006,1040.0,23335.59000000029
1005584397,0006,9.0,62.120000000000005
696170,0006,23994.0,589907.9600000023
1002185329,0006,29376.0,84945.71000000207
460219,0006,17332.0,57800.67999999623
809526,0006,19582.0,28667.31000000001
300969,0006,13800.0,266432.3000000045
1005584486,0006,124.0,1091.5300000000007
1002806942,0006,1083.0,33093.530000000006
461448,0006,2672.0,872.4000000000042
1001101224,0006,9746.0,94995.88999999991
439925,0006,5151.0,30064.019999999742
1004718703,0006,20.0,133.03999999999996
1001818260,0006,2748.0,27316.31999999993
1004865236,0006,239.0,5804.44
1000032541,0006,486.0,3115.2599999999998
1001749849,0006,33535.0,89824.74999999894
517705,0006,29280.0,1456066.6399999459
556270,0006,7760.0,74647.2800000013
1001729059,0006,3064.0,29968.799999999825
219743,0006,8289.0,127946.8700000039
1005584460,0006,71.0,352.0900000000005
1002806943,0006,8093.0,114695.83000000464
112345,0006,7336.0,163834.9799999942
1003364757,0006,8345.0,42969.18000000015
1002928636,0006,5815.0,208723.87000000232
1005584228,0006,71.0,698.6099999999997
430528,0006,5226.0,7746.049999999953
103078,0006,11055.0,195439.6200000072
1001215929,0006,6975.0,204022.03999998682
1005584724,0006,114.0,451.7299999999998
1005584779,0006,42.0,206.65999999999994
404022,0006,22145.0,52888.169999998754
300853,0006,9146.0,114684.18000000065
169810,0006,25530.0,244744.18000000186
1002185331,0008,24151.0,72371.13000000094
1005583935,0008,3.0,23.94
1001786870,0008,15965.0,543247.5200000103
1001786859,0008,15429.0,254330.05000000334
1002806939,0008,3125.0,47895.220000002344
1002806943,0008,4118.0,75711.47000000218
1001754835,0008,42927.0,521847.8600000015
1001283617,0008,1014.0,7650.419999999935
259270,0008,27806.0,498999.4400000085
1004865241,0008,60.0,306.6
354221,0008,18671.0,141664.28999999768
302477,0008,104777.0,466109.74000000564
300969,0008,14633.0,256502.70000001014
743748,0008,8855.0,126437.72999999505
298495,0008,365937.0,440144.71999999654
1005427985,0008,6305.0,36369.01999999906
559087,0008,60.0,5244.52
1005583839,0008,17.0,118.66000000000001
257974,0008,113852.0,1814875.9499999718
1001754821,0008,141189.0,981999.3200000037
1001786883,0008,15639.0,306616.67000000767
430269,0008,3704.0,52561.61000000012
1001786863,0008,28883.0,355133.170000008
1005447571,0008,13473.0,170824.8100000036
1001311054,0008,11237.0,10922.43999999995
1005584802,0008,5.0,49.900000000000006
275484,0008,67691.0,158681.89000000057
261023,0008,2269.0,127637.20999999995
258132,0008,54200.0,1031106.2899999983
778506,0008,1963.0,31451.399999999907
315110,0008,2392.0,96874.27000000002
300810,0008,20265.0,115240.06000000391
334943,0008,1536.0,57614.73000000022
1001753914,0008,199166.0,2545815.500000005
1005583847,0008,2.0,17.96
938384,0008,1935.0,47767.41999999983
1000032455,0008,1587.0,48212.42
1001403392,0008,37.0,4938.15
1005583943,0008,20.0,119.60000000000005
1005584806,0008,14.0,203.03999999999996
1005447639,0008,7058.0,116986.50000000259
1001418629,0008,7.0,1127.0
1001753935,0008,153641.0,2624353.5300000203
205588,0008,18162.0,96490.1300000003
497649,0008,1017.0,30903.7199999995
884831,0008,538405.0,1353363.2800000035
1005584460,0008,31.0,154.37999999999997
1001786854,0008,98052.0,783265.2299999722
1004718833,0008,,
300888,0008,19907.0,142320.7900000033
1002275152,0008,10101.0,56865.96000000049
1002185326,0008,50177.0,79077.12999999973
1001754831,0008,68452.0,541999.4900000027
1001754002,0008,29608.0,674486.920000005
260430,0008,19366.0,549387.9900000014
1002185329,0008,28340.0,64061.99000000064
169757,0008,5664479.0,9343282.319999993
1005584813,0008,9.0,179.81999999999996
1002806941,0008,728.0,25992.559999999987
1001754837,0008,26885.0,526199.7100000005
1006114578,0008,2.0,1.48
1005584700,0008,8.0,95.84000000000002
1005584228,0008,26.0,259.4800000000001
1001283607,0008,4749.0,17996.23000000019
1001786885,0008,39195.0,608606.7200000037
461448,0008,3631.0,1257.860000000001
103064,0008,15361.0,174342.87000000072
777683,0008,2347.0,21032.739999999823
1001786887,0008,15041.0,302852.45000000414
1005584397,0008,3.0,20.94
260931,0008,10415.0,481397.60000000405
1002341976,0008,9446.0,239544.90000000084
1001349041,0008,,
103095,0008,11048.0,242160.2299999885
1001786881,0008,32917.0,348347.8900000003
958719,0008,11831.0,161615.6400000077
445789,0008,26015.0,183787.22999999806
132516,0008,97876.0,930658.8299999951
1005143506,0008,14.0,1643.7300000000002
1001753998,0008,35402.0,580467.4300000026
460219,0008,11346.0,38417.29000000037
279388,0008,13733.0,146297.2799999906
1001753993,0008,32065.0,424214.1600000053
462296,0008,3330.0,2133.0400000000022
300829,0008,12477.0,135871.68999998938
1004718897,0008,1494.0,71184.32
1001412558,0008,5821.0,47665.94000000014
958751,0008,5367.0,142336.0700000007
430792,0008,340960.0,343436.8499999985
1001786856,0008,64576.0,774455.759999992
466685,0008,670.0,5933.910000000009
1001754829,0008,72662.0,1036542.5099999992
1001754827,0008,95074.0,981250.399999982
128619,0008,12679.0,478280.79000000755
1002341934,0008,8557.0,137530.44000000128
1001724066,0008,25.0,118.80999999999997
461902,0008,9000.0,73752.75999999656
461653,0008,2121.0,902.5400000000027
430297,0008,12636.0,330743.039999993
1001786857,0008,24607.0,276506.7399999957
378739,0008,2146.0,45351.949999999946
1001786852,0008,127344.0,962713.4900000027
1005584486,0008,24.0,215.51999999999992
1001786851,0008,214631.0,1074349.399999967
1001784150,0008,12501.0,73768.08000000012
1000027606,0008,4.0,88.32
1002275150,0008,24627.0,95968.81000000019
447066,0008,316.0,23274.87999999997
300918,0008,10710.0,227846.9100000005
1001749849,0008,16119.0,40548.44999999967
1001753827,0008,162980.0,1490830.3600000213
1001754124,0008,42562.0,1371646.6999999334
1004865236,0008,102.0,1284.6000000000001
364066,0008,130.0,815.9700000000001
1001786891,0008,4103.0,73251.8800000001
1005583946,0008,7.0,69.86000000000001
938417,0008,534.0,3463.360000000002
1001786884,0008,16483.0,424641.3800000022
555450,0008,3162.0,28406.769999999797
300853,0008,13547.0,159072.59999999186
1001215929,0008,6719.0,177564.8399999896
1000032541,0008,,
1005583834,0008,81.0,484.38000000000017
196088,0008,8019.0,174766.82000000103
1001101224,0008,7046.0,67553.02999999993
1001754832,0008,39509.0,415772.23000000074
433183,0008,26860.0,68355.63000000005
260691,0008,14376.0,399690.70000000246
1001753849,0008,1086808.0,5394990.7799999835
1000013893,0008,401.0,1372.51
1001771042,0008,22356.0,332260.92000000115
1001101228,0008,4121.0,58684.780000000064
1005710701,0008,59.0,5834.89
1002185336,0008,11899.0,48052.18999999985
1001283615,0008,2490.0,13226.060000000034
129163,0008,1913.0,68594.77999999996
1002418099,0008,39770.0,115856.89000000007
1001753990,0008,52078.0,608425.0100000061
300896,0008,22906.0,311378.2099999969
1001753869,0008,146096.0,1922932.1200000246
300950,0008,14027.0,125526.9799999899
1000247167,0008,,
1005584804,0008,11.0,175.79999999999998
1001754825,0008,81486.0,703930.6300000006
1005584428,0008,9.0,71.82000000000002
440659,0008,234742.0,257968.0700000026
1001754130,0008,65175.0,2515414.98999994
256276,0008,639184.0,6897644.130000084
1001349024,0008,,
1003933833,0008,3188.0,35938.77000000011
1005584818,0008,3.0,17.94
925778,0008,26703.0,192925.55999999167
258552,0008,10532.0,263676.87000000145
1005584382,0008,11.0,75.03000000000003
315412,0008,217592.0,529443.3099999984
1005584404,0008,8.0,127.84000000000002
1005583982,0008,5.0,54.900000000000006
1001753748,0008,273960.0,2028306.190000023
1001786869,0008,17363.0,443652.38000000204
155713,0008,18311.0,176289.21
1002625925,0008,3551.0,3461.4900000000107
1002666180,0008,27748.0,142273.56000000038
1005583868,0008,9.0,82.82000000000001
1000012648,0008,1074.0,14515.230000000032
1002341955,0008,8923.0,172208.8100000032
1000049026,0008,,
1001308546,0008,1293.0,22018.91999999977
1003933835,0008,2222.0,82835.73000000003
461487,0008,7568.0,40242.3099999991
1000043094,0008,1997.0,24409.299999999846
103078,0008,13102.0,233165.1000000107
619375,0008,25350.0,89590.33999999404
1005584432,0008,39.0,186.74999999999991
710520,0008,595.0,25908.280000000024
112345,0008,9101.0,200801.83999999
1002927660,0008,1496.0,42343.66000000001
1002666179,0008,18814.0,151070.40000000145
1002275158,0008,9291.0,48461.929999999746
460788,0008,3803.0,941.11
1005584816,0008,23.0,137.54000000000002
301152,0008,63785.0,154804.21000000008
432794,0008,5839.0,102576.66999999981
926009,0008,1396.0,14785.980000000247
466686,0008,92.0,130.49
834001,0008,5884.0,104182.62000000059
129430,0008,214579.0,770314.3800000085
1001753906,0008,207820.0,2110938.6000000187
219743,0008,6865.0,103212.79000000443
1001753743,0008,692445.0,4276921.569999983
1000040067,0008,7176.0,53812.390000002226
1003933837,0008,1303.0,30475.890000000174
487404,0008,11594.0,32253.38999999996
393518,0008,84008.0,867860.2999999882
461443,0008,11643.0,56139.38999999906
688857,0008,1232.0,17105.340000000037
1005011955,0008,784.0,13878.34000000006
1000247126,0008,88.0,2371.6
1002275171,0008,21645.0,73269.48000000157
482452,0008,705.0,6657.200000000009
866628,0008,3190.0,92371.87000000186
369094,0008,4797.0,72266.33000000023
1005583844,0008,25.0,174.49999999999994
411310,0008,28745.0,244080.3900000021
1001786882,0008,15132.0,241790.37000000564
1004183704,0008,961.0,1793.7200000000003
1003933836,0008,1271.0,23221.130000000565
1005584822,0008,12.0,298.51
1005584779,0008,6.0,29.880000000000003
1005584724,0008,25.0,99.49999999999997
925877,0008,551.0,5729.479999999985
1004718703,0008,47.0,372.67999999999995
1000013847,0008,3959.0,102257.80999999998
1001784156,0008,28414.0,126260.38999999988
1001753877,0008,359771.0,3033193.329999979
1005584708,0008,3.0,53.94
249148,0010,8641.0,648617.0400000012
565705,0010,116.0,576.5200000000002
1002185329,0010,8618.0,21501.869999999995
1005584813,0010,41.0,817.1900000000003
1005584804,0010,26.0,438.0900000000001
1005370858,0010,55.0,2871.2999999999993
466257,0010,136.0,134.15
1001787122,0010,137104.0,800396.990000003
1001754832,0010,35234.0,365291.2199999985
1003131893,0010,144.0,2000.5400000000018
1004718703,0010,8.0,66.07999999999988
260691,0010,11681.0,332190.33000000246
385069,0010,7063.0,46704.580000000205
1001753972,0010,8415.0,86670.4300000006
435997,0010,111.0,744.0400000000006
1001754837,0010,35302.0,602645.7399999995
1001787126,0010,27904.0,277796.380000001
361419,0010,2353.0,42975.20999999988
1001787121,0010,648.0,2293.61
259270,0010,7032.0,116502.12000000034
1002185331,0010,8812.0,28150.939999999926
1005011955,0010,2310.0,40505.66999999923
169757,0010,11544.0,19417.979999999974
1005583982,0010,13.0,149.52
1005584397,0010,18.0,105.00000000000003
1005584724,0010,106.0,421.47999999999985
1001787117,0010,10384.0,301429.660000004
1005415154,0010,14.0,769.72
565621,0010,268.0,2062.51
1000032455,0010,2439.0,94668.45999999998
1001349041,0010,,
1002185326,0010,14365.0,23588.53999999986
1001687563,0010,309.0,3814.479999999998
1005583839,0010,125.0,876.4500000000011
1005584460,0010,87.0,431.76000000000045
1005584802,0010,34.0,346.3100000000001
295639,0010,2215.0,10837.309999999923
258132,0010,9638.0,184423.30000000025
1001754124,0010,7484.0,233633.12000000727
1001787260,0010,12384.0,167456.52000000022
1001687577,0010,58.0,203.13000000000005
256276,0010,86602.0,982486.6300000128
560588,0010,536.0,57478.980000000265
1001754835,0010,42165.0,515465.6799999973
440928,0010,3205.0,82889.03000000177
1005584227,0010,10.0,112.66000000000001
1001787113,0010,14783.0,235476.5400000024
292075,0010,1800.0,91517.53000000064
1005583946,0010,14.0,139.72000000000003
461448,0010,17.0,6.290000000000001
1001787125,0010,12122.0,148124.8200000002
1001787264,0010,3510.0,87836.47999999988
1001723869,0010,75.0,12321.970000000001
1002275158,0010,8002.0,44883.76999999923
1001676865,0010,6065.0,167155.75999999946
1005584382,0010,55.0,382.5000000000002
1001753958,0010,1077.0,7032.180000000015
1001787120,0010,50767.0,374777.12000000034
1001724066,0010,291.0,1656.1999999999996
1001687557,0010,141.0,969.4800000000009
1001754130,0010,7666.0,298191.86000000726
1005584486,0010,79.0,698.6300000000005
461443,0010,692.0,2865.220000000005
1000000560,0010,1754.0,127650.58999999978
1001787266,0010,3641.0,145374.7600000014
1005584228,0010,43.0,418.1699999999999
1002692328,0010,4.0,255.24
1001676869,0010,796.0,24874.399999999816
1001787116,0010,11298.0,263912.7000000017
1001687556,0010,9.0,294.93000000000006
257974,0010,19503.0,312115.9800000011
1004528703,0010,18.0,219.10999999999996
1001787115,0010,13058.0,277411.1300000012
1004470527,0010,83.0,1485.01
430297,0010,3614.0,89647.79999999839
1001784150,0010,1628.0,8301.250000000005
1001787262,0010,3000.0,57677.73000000002
460219,0010,527.0,1867.3600000000092
298741,0010,6387.0,17207.610000000106
286503,0010,1603.0,58530.75999999991
1005710701,0010,5.0,480.89
1001687558,0010,46.0,541.7199999999999
1005583844,0010,89.0,619.12
1005583943,0010,102.0,609.3600000000006
1001753960,0010,13782.0,100509.29000000028
1004183704,0010,7728.0,15154.069999999827
1001753944,0010,28373.0,126125.26000000125
1002275150,0010,13035.0,48862.03999999899
294895,0010,3337.0,8072.430000000041
1002549350,0010,556.0,12395.099999999999
1001687574,0010,14.0,187.23000000000002
1005584708,0010,36.0,621.3800000000002
567776,0010,2102.0,40194.70999999993
1004184121,0010,160.0,5865.599999999985
1001687566,0010,83.0,1023.5300000000003
301587,0010,2499.0,13978.02000000007
1001687555,0010,48.0,1566.4099999999999
1001787128,0010,26812.0,328863.55
1005584816,0010,36.0,215.27999999999997
1005584818,0010,46.0,272.98999999999995
1000043070,0010,281.0,26410.639999999974
1000013847,0010,621.0,27197.359999999997
1001787114,0010,13352.0,174098.2800000001
1002275171,0010,13712.0,43181.54999999879
1005583868,0010,50.0,497.5099999999997
466120,0010,825.0,4313.91999999999
1005583834,0010,118.0,596.4200000000003
1000013893,0010,1.0,41.28
1001787118,0010,9354.0,184345.05000000124
1001687578,0010,19.0,66.72
1001687570,0010,118.0,2095.760000000001
315412,0010,22346.0,43467.45000000002
124905,0010,2840.0,13101.779999999999
1005584700,0010,51.0,519.7000000000003
1001787123,0010,38643.0,274792.8400000007
1001787112,0010,23544.0,243728.64000000097
1005370861,0010,238.0,12436.730000000025
563923,0010,56.0,206.66999999999985
1005584822,0010,19.0,459.26000000000005
149671,0010,6235.0,103676.15999999984
1005584428,0010,25.0,199.49999999999997
149521,0010,9303.0,81622.46999999862
302477,0010,17627.0,61661.04999999915
1002275152,0010,5662.0,29793.149999999554
1000013966,0010,23.0,2144.59
1001687551,0010,3.0,167.53
260430,0010,3987.0,106496.68000000014
1004470526,0010,221.0,6616.1500000000015
1001687550,0010,20.0,1155.3999999999999
1005519452,0010,48.0,944.9400000000004
1004528710,0010,6.0,68.75
1005584432,0010,91.0,450.0700000000003
1000993472,0010,614.0,19138.669999999962
411310,0010,11976.0,92124.25000000044
461487,0010,377.0,1871.310000000003
565963,0010,2019.0,36761.87999999993
1002625925,0010,6048.0,5833.360000000002
1001676868,0010,2382.0,74171.79999999904
1005584806,0010,82.0,1214.1200000000006
1001749849,0010,16485.0,36956.40999999877
1001687573,0010,41.0,552.6800000000002
386668,0010,2172.0,10663.919999999907
1001787124,0010,27018.0,239507.0499999993
283346,0010,5174.0,85713.05999999838
1005584779,0010,44.0,216.2899999999999
1005583935,0010,44.0,350.9400000000002
256472,0010,897.0,9695.729999999965
